Player,matched_name,match_status,Stamina,Pace,Acceleration,Work Rate,source_url
Sacha Boey,Sacha Boey FM26 Profile,partial,160,140,150,170,https://fmplayer.net/fm-26/sacha-boey-49038965
Emil Bohinen,Emil Bohinen FM26 Profile,partial,120,100,110,100,https://fmplayer.net/fm-26/emil-bohinen-53126104
Willy Boly,Willy Boly FM26 Profile,partial,110,100,110,130,https://fmplayer.net/fm-26/willy-boly-85009974
Moïse Bombito,Moïse Bombito FM26 Profile,partial,140,160,170,140,https://fmplayer.net/fm-26/moise-bombito-2000239167
Warren Bondo,Warren Bondo FM26 Profile,partial,150,140,140,140,https://fmplayer.net/fm-26/warren-bondo-2000006107
Victor Boniface,Victor Boniface FM26 Profile,partial,110,130,120,100,https://fmplayer.net/fm-26/victor-boniface-53174131
Kevin Bonifazi,Kevin Bonifazi FM26 Profile,partial,110,110,110,110,https://fmplayer.net/fm-26/kevin-bonifazi-43094128
Ange-Yoan Bonny,Márk Bonnyai FM26 Profile,first_result,80,80,100,90,https://fmplayer.net/fm-26/mark-bonnyai-38059191
Sebastiaan Bornauw,,not_found,,,,,
Sven Botman,Sven Botman FM26 Profile,partial,150,120,120,150,https://fmplayer.net/fm-26/sven-botman-37063649
Ayyoub Bouaddi,Ayyoub Bouaddi FM26 Profile,partial,140,120,120,140,https://fmplayer.net/fm-26/ayyoub-bouaddi-2000381365
Benjamin Bouchouari,Benjamin Bouchouari FM26 Profile,partial,130,140,150,120,https://fmplayer.net/fm-26/benjamin-bouchouari-2000018847
Hicham Boudaoui,Hicham Boudaoui FM26 Profile,partial,160,130,130,160,https://fmplayer.net/fm-26/hicham-boudaoui-13227048
Carlo Boukhalfa,Carlo Boukhalfa FM26 Profile,partial,160,130,120,160,https://fmplayer.net/fm-26/carlo-boukhalfa-91182837
Justin Bourgault,Justin Bourgault FM26 Profile,partial,120,130,130,120,https://fmplayer.net/fm-26/justin-bourgault-2000372165
Benjamin Bourigeaud,Benjamin Bourigeaud FM26 Profile,partial,140,100,120,150,https://fmplayer.net/fm-26/benjamin-bourigeaud-85117078
Enzo Boyomo,Flavien-Enzo Boyomo FM26 Profile,partial,140,150,140,150,https://fmplayer.net/fm-26/flavien-enzo-boyomo-29219115
Domagoj Bradarić,Domagoj Bradarić FM26 Profile,partial,160,140,140,150,https://fmplayer.net/fm-26/domagoj-bradaric-24054803
Conor Bradley,Conor Bradley FM26 Profile,partial,150,160,160,160,https://fmplayer.net/fm-26/conor-bradley-28127166
Bilal Brahimi,Bilal Brahimi FM26 Profile,partial,120,130,130,130,https://fmplayer.net/fm-26/bilal-brahimi-49037479
Julian Brandt,Julian Brandt FM26 Profile,partial,150,140,120,90,https://fmplayer.net/fm-26/julian-brandt-91119265
Jarrad Branthwaite,Jarrad Branthwaite FM26 Profile,partial,130,140,140,140,https://fmplayer.net/fm-26/jarrad-branthwaite-29226000
Darko Brašanac,Darko Brašanac FM26 Profile,partial,140,110,120,160,https://fmplayer.net/fm-26/darko-brasanac-62039552
Lilian Brassier,Lilian Brassier FM26 Profile,partial,140,140,130,120,https://fmplayer.net/fm-26/lilian-brassier-48044279
Matthias Braunöder,Matthias Braunöder FM26 Profile,partial,140,130,130,140,https://fmplayer.net/fm-26/matthias-braunoder-16254007
James Bree,James Bree FM26 Profile,partial,130,130,130,160,https://fmplayer.net/fm-26/james-bree-29133548
Tim Breithaupt,Tim Breithaupt FM26 Profile,partial,160,120,110,150,https://fmplayer.net/fm-26/tim-breithaupt-2000065418
Gleison Bremer,Gleison FM26 Profile,first_result,110,130,140,140,https://fmplayer.net/fm-26/gleison-55083803
Ben Brereton,Ben Brereton Díaz FM26 Profile,partial,140,130,130,110,https://fmplayer.net/fm-26/ben-brereton-diaz-29159400
Marco Brescianini,Marco Brescianini FM26 Profile,partial,140,140,140,140,https://fmplayer.net/fm-26/marco-brescianini-43318320
Anthony Briançon,Anthony Briançon FM26 Profile,partial,120,120,120,120,https://fmplayer.net/fm-26/anthony-briancon-48032750
Armando Broja,Armando Broja FM26 Profile,partial,130,150,150,130,https://fmplayer.net/fm-26/armando-broja-28121369
Arvid Brorsson,Arvid Brorsson FM26 Profile,partial,130,130,120,130,https://fmplayer.net/fm-26/arvid-brorsson-93081642
Ante Budimir,Ante Budimir FM26 Profile,partial,150,130,110,160,https://fmplayer.net/fm-26/ante-budimir-24003746
Santiago Bueno,Santiago Bueno FM26 Profile,partial,140,130,120,130,https://fmplayer.net/fm-26/santiago-bueno-78076996
Endika Buján,Endika Buján FM26 Profile,partial,70,140,130,110,https://fmplayer.net/fm-26/endika-bujan-2000296241
Alessandro Buongiorno,Alessandro Buongiorno FM26 Profile,partial,150,120,120,150,https://fmplayer.net/fm-26/alessandro-buongiorno-43270682
Cameron Burgess,Cameron Burgess FM26 Profile,partial,140,110,80,140,https://fmplayer.net/fm-26/cameron-burgess-28087596
Jonathan Burkardt,Jonathan Burkardt FM26 Profile,partial,160,150,150,180,https://fmplayer.net/fm-26/jonathan-burkardt-91170086
Oliver Burke,Oliver Burke FM26 Profile,partial,130,170,170,150,https://fmplayer.net/fm-26/oliver-burke-29122255
Dan Burn,Dan Burn FM26 Profile,partial,150,120,100,170,https://fmplayer.net/fm-26/dan-burn-29061164
Rareș-Cătălin Burnete,Rareş Burnete FM26 Profile,first_result,120,130,120,110,https://fmplayer.net/fm-26/rares-burnete-57196654
Gianluca Busio,Gianluca Busio FM26 Profile,partial,130,130,140,130,https://fmplayer.net/fm-26/gianluca-busio-72049787
Aurélio Buta,Aurélio Buta FM26 Profile,partial,140,150,150,140,https://fmplayer.net/fm-26/aurelio-buta-55070291
Nathan Butler-Oyedeji,Nathan Butler FM26 Profile,first_result,10,100,90,30,https://fmplayer.net/fm-26/nathan-butler-2000407957
Leandro Cabrera,Leandro Cabrera FM26 Profile,partial,140,130,100,180,https://fmplayer.net/fm-26/leandro-cabrera-78027200
Anthony Caci,Anthony Caci FM26 Profile,partial,140,130,130,130,https://fmplayer.net/fm-26/anthony-caci-49034179
Tom Cairney,Tom Cairney FM26 Profile,partial,100,90,100,140,https://fmplayer.net/fm-26/tom-cairney-28025033
Jens Cajuste,Jens Cajuste FM26 Profile,partial,130,140,130,170,https://fmplayer.net/fm-26/jens-cajuste-93069729
Davide Calabria,Davide Calabria FM26 Profile,partial,140,130,130,150,https://fmplayer.net/fm-26/davide-calabria-43123020
Riccardo Calafiori,Riccardo Calafiori FM26 Profile,partial,140,140,140,140,https://fmplayer.net/fm-26/riccardo-calafiori-43424738
Luca Caldirola,Luca Caldirola FM26 Profile,partial,110,110,110,150,https://fmplayer.net/fm-26/luca-caldirola-43008773
Duje Ćaleta-Car,Kian Ćaleta FM26 Profile,first_result,90,100,80,90,https://fmplayer.net/fm-26/kian-caleta-2000349727
Hakan Çalhanoğlu,Hakan Çalhanoğlu FM26 Profile,partial,140,120,120,120,https://fmplayer.net/fm-26/hakan-calhanoglu-92026209
Dominic Calvert-Lewin,Jacob Calvert FM26 Profile,first_result,120,120,120,100,https://fmplayer.net/fm-26/jacob-calvert-2000265659
Issiaga Camara,Issiaga Camara FM26 Profile,partial,130,130,140,130,https://fmplayer.net/fm-26/issiaga-camara-2000290402
Lamine Camara,Lamine Camara FM26 Profile,partial,150,120,130,160,https://fmplayer.net/fm-26/lamine-camara-12093439
Ousmane Camara,Ousmane Camara FM26 Profile,partial,140,110,110,130,https://fmplayer.net/fm-26/ousmane-camara-2000066137
Nicolò Cambiaghi,Nicolò Cambiaghi FM26 Profile,partial,140,150,160,150,https://fmplayer.net/fm-26/nicolo-cambiaghi-43295822
Sergio Camello,Sergio Camello FM26 Profile,partial,160,120,120,160,https://fmplayer.net/fm-26/sergio-camello-67272502
José Campaña,José Campaña FM26 Profile,partial,110,110,100,100,https://fmplayer.net/fm-26/jose-campana-67089223
Thomas Campaniello,Thomas Campaniello FM26 Profile,partial,90,130,110,70,https://fmplayer.net/fm-26/thomas-campaniello-2000370582
Fali Candé,Fali Candé FM26 Profile,partial,130,130,140,130,https://fmplayer.net/fm-26/fali-cande-83149225
Antonio Candela,Antonio Candela FM26 Profile,partial,140,140,140,130,https://fmplayer.net/fm-26/antonio-candela-43300251
Pierrick Capelle,Pierrick Capelle FM26 Profile,partial,130,120,120,150,https://fmplayer.net/fm-26/pierrick-capelle-85098947
Gabin Capuano,Gabin Capuano FM26 Profile,partial,80,140,140,140,https://fmplayer.net/fm-26/gabin-capuano-2000386007
Francesco Caputo,Francesco Caputo FM26 Profile,partial,110,120,140,70,https://fmplayer.net/fm-26/francesco-caputo-43392952
Maxence Caqueret,Maxence Caqueret FM26 Profile,partial,150,120,120,160,https://fmplayer.net/fm-26/maxence-caqueret-48044737
Andrea Carboni,Andrea Carboni FM26 Profile,partial,130,130,130,130,https://fmplayer.net/fm-26/andrea-carboni-43391662
Franco Carboni,Franco Carboni FM26 Profile,partial,130,140,130,120,https://fmplayer.net/fm-26/franco-carboni-43619130
Sergi Cardona,Sergi Cardona FM26 Profile,partial,140,160,140,130,https://fmplayer.net/fm-26/sergi-cardona-67294055
Johnny Cardoso,Johnny Cardoso FM26 Profile,partial,160,130,120,150,https://fmplayer.net/fm-26/johnny-cardoso-89066513
Diego Carlos,Diego Carlos FM26 Profile,partial,140,130,90,130,https://fmplayer.net/fm-26/diego-carlos-19188567
José Carlos González,Carlos González FM26 Profile,first_result,140,110,110,130,https://fmplayer.net/fm-26/carlos-gonzalez-79024554
Carmona,José Ángel Carmona FM26 Profile,partial,150,150,140,150,https://fmplayer.net/fm-26/jose-angel-carmona-2000053930
Dani Carvajal,,not_found,,,,,
William Carvalho,William Carvalho FM26 Profile,partial,110,90,100,100,https://fmplayer.net/fm-26/william-carvalho-55012106
Cesare Casadei,Cesare Casadei FM26 Profile,partial,130,130,130,130,https://fmplayer.net/fm-26/cesare-casadei-43500064
Marc Casado,Marc Casadó FM26 Profile,first_result,140,120,120,180,https://fmplayer.net/fm-26/marc-casado-2000058198
Nicolò Casale,Nicolò Casale FM26 Profile,partial,140,120,120,130,https://fmplayer.net/fm-26/nicolo-casale-43206174
Casemiro,Casemiro FM26 Profile,partial,130,100,90,140,https://fmplayer.net/fm-26/casemiro-19061518
Kaelan Casey,Kaelan Casey FM26 Profile,partial,90,110,110,140,https://fmplayer.net/fm-26/kaelan-casey-2000118379
Matty Cash,Matty Cash FM26 Profile,partial,150,140,140,160,https://fmplayer.net/fm-26/matty-cash-29147447
Eiran Cashin,Eiran Cashin FM26 Profile,partial,140,90,100,140,https://fmplayer.net/fm-26/eiran-cashin-29217605
Cristian Cásseres Jr.,Cristian Cásseres FM26 Profile,first_result,150,130,140,140,https://fmplayer.net/fm-26/cristian-casseres-86055764
Timothy Castagne,Timothy Castagne FM26 Profile,partial,150,140,140,150,https://fmplayer.net/fm-26/timothy-castagne-18074558
Valentín Castellanos,Taty Castellanos FM26 Profile,first_result,130,140,140,150,https://fmplayer.net/fm-26/taty-castellanos-75042244
Santiago Castro,Santiago Castro FM26 Profile,partial,140,140,140,180,https://fmplayer.net/fm-26/santiago-castro-14236223
Gaetano Castrovilli,Gaetano Castrovilli FM26 Profile,partial,120,120,120,150,https://fmplayer.net/fm-26/gaetano-castrovilli-43206176
Danilo Cataldi,Danilo Cataldi FM26 Profile,partial,130,130,120,140,https://fmplayer.net/fm-26/danilo-cataldi-43093936
Catena,Alejandro Catena FM26 Profile,partial,140,120,120,150,https://fmplayer.net/fm-26/alejandro-catena-67210735
Maximiliano Caufriez,Maximiliano Caufriez FM26 Profile,partial,120,110,120,140,https://fmplayer.net/fm-26/maximiliano-caufriez-8156077
Enzo Caumont,Enzo Caumont FM26 Profile,partial,80,100,130,120,https://fmplayer.net/fm-26/enzo-caumont-2000011395
Dani Ceballos,Dani Ceballos FM26 Profile,partial,130,130,140,110,https://fmplayer.net/fm-26/dani-ceballos-67202350
Abdoulie Ceesay,Abdoulie Ceesay FM26 Profile,partial,120,150,130,160,https://fmplayer.net/fm-26/abdoulie-ceesay-2000374059
Zeki Çelik,Zeki Çelik FM26 Profile,partial,140,140,140,160,https://fmplayer.net/fm-26/zeki-celik-70097248
Fabien Centonze,Fabien Centonze FM26 Profile,partial,130,130,130,120,https://fmplayer.net/fm-26/fabien-centonze-48037272
Alberto Cerri,Alberto Cerri FM26 Profile,partial,120,100,100,160,https://fmplayer.net/fm-26/alberto-cerri-43094070
Julian Chabot,Jeff Chabot FM26 Profile,first_result,120,120,110,160,https://fmplayer.net/fm-26/jeff-chabot-91177332
El Chadaille Bitshiabu,El Chadaille Bitshiabu FM26 Profile,partial,120,150,120,130,https://fmplayer.net/fm-26/el-chadaille-bitshiabu-2000100253
Trevoh Chalobah,Trevoh Chalobah FM26 Profile,partial,140,150,160,150,https://fmplayer.net/fm-26/trevoh-chalobah-28103591
Timothy Chandler,Timothy Chandler FM26 Profile,partial,120,120,110,160,https://fmplayer.net/fm-26/timothy-chandler-91001071
Brendan Chardonnet,Brendan Chardonnet FM26 Profile,partial,150,120,110,140,https://fmplayer.net/fm-26/brendan-chardonnet-85139266
Gabriel Charpentier,Gabriel Charpentier FM26 Profile,partial,140,130,130,130,https://fmplayer.net/fm-26/gabriel-charpentier-49047842
Raúl Chasco,Raúl Chasco FM26 Profile,partial,130,110,110,90,https://fmplayer.net/fm-26/raul-chasco-2000125162
Anrie Chase,Anrie Chase FM26 Profile,partial,120,150,120,150,https://fmplayer.net/fm-26/anrie-chase-2000232217
Arthur Chaves,Arthur Chaves FM26 Profile,partial,130,150,130,160,https://fmplayer.net/fm-26/arthur-chaves-19335705
Walid Cheddira,Walid Cheddira FM26 Profile,partial,140,150,150,160,https://fmplayer.net/fm-26/walid-cheddira-43391696
Chema,Chema Andrés FM26 Profile,partial,160,110,100,160,https://fmplayer.net/fm-26/chema-andres-2000220048
Théo Chennahi,Théo Chennahi FM26 Profile,partial,120,120,120,120,https://fmplayer.net/fm-26/theo-chennahi-2000131100
Sidiki Cherif,Sidiki Chérif FM26 Profile,first_result,110,130,130,130,https://fmplayer.net/fm-26/sidiki-cherif-2000271175
Fabio Chiarodia,Fabio Chiarodia FM26 Profile,partial,120,130,120,120,https://fmplayer.net/fm-26/fabio-chiarodia-2000116422
Federico Chiesa,Federico Chiesa FM26 Profile,partial,120,160,160,150,https://fmplayer.net/fm-26/federico-chiesa-43161651
Ben Chilwell,Ben Chilwell FM26 Profile,partial,140,130,140,150,https://fmplayer.net/fm-26/ben-chilwell-29128536
Chiquinho,Chiquinho FM26 Profile,partial,140,100,130,160,https://fmplayer.net/fm-26/chiquinho-55082827
Pedro Chirivella,Pedro Chirivella FM26 Profile,partial,140,120,120,130,https://fmplayer.net/fm-26/pedro-chirivella-67185037
Joris Chotard,Joris Chotard FM26 Profile,partial,150,130,130,150,https://fmplayer.net/fm-26/joris-chotard-49048599
Andreas Christensen,Andreas Christensen FM26 Profile,partial,130,150,120,130,https://fmplayer.net/fm-26/andreas-christensen-27066387
Ryan Christie,Ryan Christie FM26 Profile,partial,170,130,130,180,https://fmplayer.net/fm-26/ryan-christie-61042900
Carney Chukwuemeka,Carney Chukwuemeka FM26 Profile,partial,130,140,150,120,https://fmplayer.net/fm-26/carney-chukwuemeka-28127875
Aaron Ciammaglichella,Aaron Ciammaglichella FM26 Profile,partial,110,120,120,110,https://fmplayer.net/fm-26/aaron-ciammaglichella-2000098260
Alessandro Circati,Alessandro Circati FM26 Profile,partial,140,130,130,130,https://fmplayer.net/fm-26/alessandro-circati-2000017415
Djaoui Cissé,Djaoui Cissé FM26 Profile,partial,120,130,130,130,https://fmplayer.net/fm-26/djaoui-cisse-2000023222
Seydouba Cissé,Seydouba Cissé FM26 Profile,partial,130,120,140,130,https://fmplayer.net/fm-26/seydouba-cisse-13194004
Yoann Cissé,Yoann Cissé FM26 Profile,partial,70,140,140,100,https://fmplayer.net/fm-26/yoann-cisse-2000119971
Harry Clarke,Harry Clarke FM26 Profile,partial,130,150,150,170,https://fmplayer.net/fm-26/harry-clarke-28116307
Silvi Clúa,Genís Clua FM26 Profile,first_result,70,100,110,90,https://fmplayer.net/fm-26/genis-clua-2000472372
Conor Coady,Conor Coady FM26 Profile,partial,80,80,60,100,https://fmplayer.net/fm-26/conor-coady-28047452
Marcus Coco,Marcus Coco FM26 Profile,partial,130,130,130,120,https://fmplayer.net/fm-26/marcus-coco-85142872
Saúl Coco,Saúl Coco FM26 Profile,partial,140,140,130,120,https://fmplayer.net/fm-26/saul-coco-67245434
Séamus Coleman,Seamus Coleman FM26 Profile,first_result,120,120,120,150,https://fmplayer.net/fm-26/seamus-coleman-56001681
Nathan Collins,Nathan Collins FM26 Profile,partial,140,140,130,150,https://fmplayer.net/fm-26/nathan-collins-28117372
Nnamdi Collins,Nnamdi Collins FM26 Profile,partial,130,160,160,140,https://fmplayer.net/fm-26/nnamdi-collins-2000045854
Toby Collyer,Toby Collyer FM26 Profile,partial,170,140,130,160,https://fmplayer.net/fm-26/toby-collyer-2000010840
Levi Colwill,Levi Colwill FM26 Profile,partial,140,150,150,150,https://fmplayer.net/fm-26/levi-colwill-28124573
Kingsley Coman,Kingsley Coman FM26 Profile,partial,130,150,170,130,https://fmplayer.net/fm-26/kingsley-coman-85104424
Santi Comesaña,Santi Comesaña FM26 Profile,partial,140,130,130,150,https://fmplayer.net/fm-26/santi-comesana-67224142
Pietro Comuzzo,Pietro Comuzzo FM26 Profile,partial,140,130,140,140,https://fmplayer.net/fm-26/pietro-comuzzo-2000096278
Alois Confais,Aloïs Confais FM26 Profile,first_result,120,120,110,130,https://fmplayer.net/fm-26/alois-confais-48037139
Copete,José Copete FM26 Profile,partial,140,130,110,140,https://fmplayer.net/fm-26/jose-copete-67257035
Diego Coppola,Diego Coppola FM26 Profile,partial,140,140,130,140,https://fmplayer.net/fm-26/diego-coppola-43500130
Francis Coquelin,Francis Coquelin FM26 Profile,partial,140,110,110,150,https://fmplayer.net/fm-26/francis-coquelin-34012022
Iker Córdoba,Iker Córdoba FM26 Profile,partial,90,110,110,100,https://fmplayer.net/fm-26/iker-cordoba-2000227983
Derek Cornelius,Derek Cornelius FM26 Profile,partial,120,130,110,120,https://fmplayer.net/fm-26/derek-cornelius-62206980
Maxwel Cornet,Maxwel Cornet FM26 Profile,partial,130,140,130,140,https://fmplayer.net/fm-26/maxwel-cornet-85117459
Pierre Cornud,Pierre Cornud FM26 Profile,partial,140,120,120,140,https://fmplayer.net/fm-26/pierre-cornud-48038601
Thierry Correia,Thierry Rendall Correia FM26 Profile,first_result,160,160,150,130,https://fmplayer.net/fm-26/thierry-rendall-correia-83111501
Alberto costa,Alberto Costa FM26 Profile,partial,140,150,160,150,https://fmplayer.net/fm-26/alberto-costa-2000048260
Danny da Costa,Danny da Costa FM26 Profile,partial,140,150,130,160,https://fmplayer.net/fm-26/danny-da-costa-92028423
Logan Costa,Logan Costa FM26 Profile,partial,140,130,120,130,https://fmplayer.net/fm-26/logan-costa-49039003
Samu Costa,Samu Aghehowa FM26 Profile,first_result,140,160,140,150,https://fmplayer.net/fm-26/samu-aghehowa-2000211219
Vladimír Coufal,Vladimír Coufal FM26 Profile,partial,160,140,130,160,https://fmplayer.net/fm-26/vladimir-coufal-25038517
Lassana Coulibaly,Lassana Coulibaly FM26 Profile,partial,160,130,140,160,https://fmplayer.net/fm-26/lassana-coulibaly-48036752
Mamadou Coulibaly,Mamadou Coulibaly FM26 Profile,partial,140,90,150,150,https://fmplayer.net/fm-26/mamadou-coulibaly-2000124174
Soumaïla Coulibaly,Soumaïla Coulibaly FM26 Profile,partial,110,150,140,120,https://fmplayer.net/fm-26/soumaila-coulibaly-2000011613
Woyo Coulibaly,Woyo Coulibaly FM26 Profile,partial,150,150,140,150,https://fmplayer.net/fm-26/woyo-coulibaly-49040688
Aaron Cresswell,Aaron Cresswell FM26 Profile,partial,150,120,120,140,https://fmplayer.net/fm-26/aaron-cresswell-28005949
Charlie Cresswell,Charlie Cresswell FM26 Profile,partial,140,120,110,130,https://fmplayer.net/fm-26/charlie-cresswell-29217875
Bryan Cristante,Bryan Cristante FM26 Profile,partial,160,110,100,160,https://fmplayer.net/fm-26/bryan-cristante-43091113
Domen Črnigoj,Domen Črnigoj FM26 Profile,partial,110,110,110,130,https://fmplayer.net/fm-26/domen-crnigoj-62123347
Juan Cruz Armada,Ariel Armada FM26 Profile,first_result,110,120,120,110,https://fmplayer.net/fm-26/ariel-armada-14123040
Pau Cubarsí,Pau Cubarsí FM26 Profile,partial,130,140,130,140,https://fmplayer.net/fm-26/pau-cubarsi-2000296497
Cucho,Cucho Hernández FM26 Profile,partial,150,140,140,150,https://fmplayer.net/fm-26/cucho-hernandez-76043783
